"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","전략적 팀 전투","https://trees.gamemeca.com/league","Riot Games, Inc","전략"
"2","(-)","A3: 스틸얼라이브","https://trees.gamemeca.com/a3","Netmarble","롤플레잉"
"3","(-)","리니지2M","https://trees.gamemeca.com/lineage2m19","NCSOFT Corporation","롤플레잉"
"4","(-)","ROBLOX","https://trees.gamemeca.com/roblox","Roblox Corporation","어드벤처"
"5","(+2)","AFK 아레나","https://trees.gamemeca.com/hgame_gp","Lilith Games","롤플레잉"
"6","(-1)","블레스 모바일","https://trees.gamemeca.com/blessmobile","JOYCITY Corp.","롤플레잉"
"7","(+1)","좀비고등학교","https://trees.gamemeca.com/aooni","AWESOMEPIECE","아케이드"
"8","(-2)","브롤스타즈","https://trees.gamemeca.com/brawlstars","Supercell","액션"
"9","(-)","리니지M","https://trees.gamemeca.com/lineagem19","NCSOFT Corporation","롤플레잉"
"10","(-)","V4","https://trees.gamemeca.com/v4kr","NEXON Company","롤플레잉"
"11","(-)","달빛조각사","https://trees.gamemeca.com/moonlight","Kakao Games Corp.","롤플레잉"
"12","(+1)","로드 오브 히어로즈","https://trees.gamemeca.com/lordofheroes","Clover Games Co.,Ltd","롤플레잉"
"13","(+1)","더 킹 오브 파이터즈 올스타","https://trees.gamemeca.com/kofallstar","Netmarble","롤플레잉"
"14","(-2)","검은사막 모바일","https://trees.gamemeca.com/blackdesertm","PEARL ABYSS","롤플레잉"
"15","(-)","카운터사이드","https://trees.gamemeca.com/counterside","NEXON Company","롤플레잉"
"16","(+1)","라이즈 오브 킹덤즈","https://trees.gamemeca.com/rok","Lilith Games","전략"
"17","(-1)","메이플스토리M","https://trees.gamemeca.com/maplem","NEXON Company","롤플레잉"
"18","(-)","일곱개의 대죄: 그랜드 크로스","https://trees.gamemeca.com/sevenguilty","Netmarble","롤플레잉"
"19","(-)","배틀그라운드 모바일","https://trees.gamemeca.com/battlem","PUBG CORPORATION","액션"
"20","(-)","포켓몬고","https://trees.gamemeca.com/pokemongo","Niantic, Inc.","어드벤처"
"21","(+1)","라그나로크 택틱스","https://trees.gamemeca.com/rot","GRAVITY Co., Ltd.","전략"
"22","(-1)","리니지2 레볼루션","https://trees.gamemeca.com/lineageii","Netmarble","롤플레잉"
"23","(+4)","에오스 레드","https://trees.gamemeca.com/eosm","BluePotion Games","롤플레잉"
"24","(+2)","명일방주","https://trees.gamemeca.com/arknights","Yostar Limited.","전략"
"25","(+3)","제5인격","https://trees.gamemeca.com/id5","X.D. Global","어드벤처"
"26","(+11)","에픽세븐","https://trees.gamemeca.com/epic7","Smilegate Megaport","롤플레잉"
"27","(+6)","블레이드&소울 레볼루션","https://trees.gamemeca.com/bnsmkr","Netmarble","롤플레잉"
"28","(-5)","테라 히어로","https://trees.gamemeca.com/terahero","Red Sahara Studio Inc.","롤플레잉"
"29","(+3)","랜덤 다이스","https://trees.gamemeca.com/royaldice","royaldice","전략"
"30","(-)","프린세스 커넥트! Re:Dive","https://trees.gamemeca.com/princessconnect","Kakao Games Corp.","롤플레잉"
"31","(-)","라스트오리진","https://trees.gamemeca.com/lastorigin","smart joy","롤플레잉"
"32","(-3)","이사만루3","https://trees.gamemeca.com/kbo3","GONGGAMES Corp.","스포츠"
"33","(+1)","클래시 오브 클랜","https://trees.gamemeca.com/clashofclans","Supercell","전략"
"34","(+2)","클래시 로얄","https://trees.gamemeca.com/clashroyale","Supercell","전략"
"35","(+4)","원피스 트레저 크루즈","https://trees.gamemeca.com/onepiecetresurecruisekr","BANDAI NAMCO Entertainment Inc.","롤플레잉"
"36","(NEW)","냥코 대전쟁","https://trees.gamemeca.com/battlecatskr","PONOS Corporation","캐주얼 게임"
"37","(+3)","랑그릿사","https://trees.gamemeca.com/langrisser","ZlongGames","전략"
"38","(-)","궁수의 전설","https://trees.gamemeca.com/archero","Habby","액션"
"39","(-4)","모두의마블 for kakao","https://trees.gamemeca.com/modoomarblekakao","Netmarble","보드"
"40","(-15)","세븐나이츠 for kakao","https://trees.gamemeca.com/sknights","Netmarble","롤플레잉"
