"column-1","column-1 2","column-2 href","rankimg src","column-3","column-4","column-5"
"1","(-)","https://trees.gamemeca.com/a3","https://trees.gamemeca.com/data/monthlyrank/mobile/a3.png","A3: 스틸얼라이브","Netmarble","롤플레잉"
"2","(-)","https://trees.gamemeca.com/league","https://trees.gamemeca.com/data/monthlyrank/mobile/league.png","전략적 팀 전투","Riot Games, Inc","전략"
"3","(-)","https://trees.gamemeca.com/lineage2m19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineage2m19.png","리니지2M","NCSOFT Corporation","롤플레잉"
"4","(+1)","https://trees.gamemeca.com/roblox","https://trees.gamemeca.com/data/monthlyrank/mobile/roblox.png","ROBLOX","Roblox Corporation","어드벤처"
"5","(NEW)","https://trees.gamemeca.com/blessmobile","https://trees.gamemeca.com/data/monthlyrank/mobile/blessmobile.png","블레스 모바일","JOYCITY Corp.","롤플레잉"
"6","(+2)","https://trees.gamemeca.com/aooni","https://trees.gamemeca.com/data/monthlyrank/mobile/aooni.png","좀비고등학교","AWESOMEPIECE","아케이드"
"7","(-)","https://trees.gamemeca.com/brawlstars","https://trees.gamemeca.com/data/monthlyrank/mobile/brawlstars.png","브롤스타즈","Supercell","액션"
"8","(-2)","https://trees.gamemeca.com/hgame_gp","https://trees.gamemeca.com/data/monthlyrank/mobile/hgame_gp.png","AFK 아레나","Lilith Games","롤플레잉"
"9","(-)","https://trees.gamemeca.com/lineagem19","https://trees.gamemeca.com/data/monthlyrank/mobile/lineagem19.png","리니지M","NCSOFT Corporation","롤플레잉"
"10","(-)","https://trees.gamemeca.com/v4kr","https://trees.gamemeca.com/data/monthlyrank/mobile/v4kr.png","V4","NEXON Company","롤플레잉"
"11","(-)","https://trees.gamemeca.com/moonlight","https://trees.gamemeca.com/data/monthlyrank/mobile/moonlight.png","달빛조각사","Kakao Games Corp.","롤플레잉"
"12","(+1)","https://trees.gamemeca.com/blackdesertm","https://trees.gamemeca.com/data/monthlyrank/mobile/blackdesertm.png","검은사막 모바일","PEARL ABYSS","롤플레잉"
"13","(+1)","https://trees.gamemeca.com/counterside","https://trees.gamemeca.com/data/monthlyrank/mobile/counterside.png","카운터사이드","NEXON Company","롤플레잉"
"14","(+4)","https://trees.gamemeca.com/kofallstar","https://trees.gamemeca.com/data/monthlyrank/mobile/kofallstar.png","더 킹 오브 파이터즈 올스타","Netmarble","롤플레잉"
"15","(-)","https://trees.gamemeca.com/maplem","https://trees.gamemeca.com/data/monthlyrank/mobile/maplem.png","메이플스토리M","NEXON Company","롤플레잉"
"16","(-)","https://trees.gamemeca.com/rok","https://trees.gamemeca.com/data/monthlyrank/mobile/rok.png","라이즈 오브 킹덤즈","Lilith Games","전략"
"17","(+7)","https://trees.gamemeca.com/lordofheroes","https://trees.gamemeca.com/data/monthlyrank/mobile/lordofheroes.png","로드 오브 히어로즈","Clover Games Co.,Ltd","롤플레잉"
"18","(-1)","https://trees.gamemeca.com/battlem","https://trees.gamemeca.com/data/monthlyrank/mobile/battlem.png","배틀그라운드 모바일","PUBG CORPORATION","액션"
"19","(-)","https://trees.gamemeca.com/sevenguilty","https://trees.gamemeca.com/data/monthlyrank/mobile/sevenguilty.png","일곱개의 대죄: 그랜드 크로스","Netmarble","롤플레잉"
"20","(-16)","https://trees.gamemeca.com/terahero","https://trees.gamemeca.com/data/monthlyrank/mobile/terahero.png","테라 히어로","Red Sahara Studio Inc.","롤플레잉"
"21","(-9)","https://trees.gamemeca.com/chaosmobile","https://trees.gamemeca.com/data/monthlyrank/mobile/chaosmobile.png","카오스모바일","(주)엑스엔게임즈","롤플레잉"
"22","(-1)","https://trees.gamemeca.com/pokemongo","https://trees.gamemeca.com/data/monthlyrank/mobile/pokemongo.png","포켓몬고","Niantic, Inc.","어드벤처"
"23","(-1)","https://trees.gamemeca.com/lineageii","https://trees.gamemeca.com/data/monthlyrank/mobile/lineageii.png","리니지2 레볼루션","Netmarble","롤플레잉"
