"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","전략"
"3","(-)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"4","(+3)","블레스 언리쉬드","","NEOWIZ","MMORPG"
"5","(+1)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"6","(-1)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"7","(-3)","몬스터헌터 스토리즈 2 파멸의 날개","","CAPCOM Co., Ltd.","롤플레잉"
"8","(-)","잇 테이크 투","","Electronic Arts","액션"
"9","(-)","폴가이즈","","Devolver Digital","어드벤처"
"10","(+3)","배틀필드 2042","","Electronic Arts","액션"
"11","(-)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","액션"
"12","(-2)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","음악"
"13","(-1)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"14","(+3)","하데스","","Supergiant Games","액션"
"15","(-)","풋볼 매니저 2021","","SEGA","시뮬레이션"
"16","(+2)","트라이브스 오브 미드가르드","","Gearbox Publishing","액션"
"17","(-3)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"18","(-2)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","액션"
"19","(+1)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"20","(-1)","피파 21","","Electronic Arts","스포츠"
"21","(+2)","뉴 월드","","Amazon Games","MMORPG"
"22","(-1)","발하임","https://trees.gamemeca.com/valheim","Coffee Stain Publishing","오픈 월드 생존 크래프트"
"23","(-1)","포르자 호라이즌 4","","Xbox Game Studios","레이싱"
"24","(NEW)","백 4 블러드","","Warner Bros. Games","액션"
"25","(+1)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","롤플레잉"
"26","(-1)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","전략"
"27","(-3)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"28","(+1)","배틀필드 5","https://trees.gamemeca.com/Battlefield_V","Electronic Arts","액션"
"29","(-1)","아크: 서바이벌 이볼브드","https://trees.gamemeca.com/arksurvival","Studio Wildcard","어드벤처"
"30","(+2)","파스모포비아","","Kinetic Games","공포"
"31","(-1)","톰 클랜시의 레인보우 식스 시즈","https://trees.gamemeca.com/tom_clancys_rainbow_6_siege","Ubisoft","FPS"
"32","(-5)","바이오하자드 빌리지","","CAPCOM Co., Ltd.","서바이벌 호러"
"33","(+1)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"34","(-1)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"35","(-4)","디트로이트: 비컴 휴먼","https://trees.gamemeca.com/Detroit_Become_Human","Quantic Dream","액션"
"36","(-1)","오버쿡드! 2","","Team17 Digital Ltd","캐주얼"
"37","(NEW)","엘든 링","","FromSoftware Inc., BANDAI NAMCO Entertainment","액션"
"38","(NEW)","데이즈 곤","","PlayStation Mobile, Inc.","서바이벌 호러"
"39","(-1)","니어 오토마타","","Square Enix","액션"
"40","(-)","사이버펑크 2077","","CD PROJEKT RED","오픈월드 액션 RPG"
