"column-1","column-1 2","column-2","column-2 href","column-3","column-4"
"1","(-)","플레이어언노운스 배틀그라운드","https://trees.gamemeca.com/battleground","PUBG Corporation","서바이벌 슈팅"
"2","(-)","파피 플레이타임","https://trees.gamemeca.com/poppy_playtime","MOB Games","호러"
"3","(-)","엘든 링","https://trees.gamemeca.com/eldenring","FromSoftware Inc., BANDAI NAMCO Entertainment","오픈월드 액션 RPG"
"4","(+1)","이터널 리턴","","Nimble Neuron","전략 기반 서바이벌"
"5","(-1)","어몽 어스","https://trees.gamemeca.com/Among_Us","Innersloth","생존"
"6","(-)","스타듀밸리","https://trees.gamemeca.com/stardew_valley","ConcernedApe","전원생활 시뮬레이션"
"7","(+2)","GTA 5","https://trees.gamemeca.com/grand_theft_auto_v","Rockstar Games","오픈월드 범죄 액션"
"8","(+1)","구스 구스 덕","https://trees.gamemeca.com/goose_goose_duck","Gaggle Studios, Inc.","생존"
"9","(+1)","뱀파이어 서바이버즈","","poncle","액션 로그라이크"
"10","(+1)","폴가이즈","","Devolver Digital","아케이드"
"11","(+2)","잇 테이크 투","","Electronic Arts","액션"
"12","(+2)","풋볼 매니저 2022","https://trees.gamemeca.com/football_manager_2022","SEGA","시뮬레이션"
"13","(+3)","소울워커","","Lion Games Co., Ltd.","액션 RPG"
"14","(+1)","몬스터 헌터 라이즈","","CAPCOM Co., Ltd.","헌팅 액션"
"15","(+3)","숲속의 작은 마녀","https://trees.gamemeca.com/littlewitch","SUNNY SIDE UP","어드벤처"
"16","(+1)","레드 데드 리뎀션 2","https://trees.gamemeca.com/reddeadredemption2","Rockstar Games","오픈월드"
"17","(-10)","FIFA 22","","Electronic Arts","스포츠"
"18","(+2)","하데스","","Supergiant Games","액션"
"19","(+2)","갓 오브 워","","PlayStation PC LLC","액션 어드벤처"
"20","(+3)","더 포레스트","https://trees.gamemeca.com/the_forest","Endnight Games Ltd","서바이벌"
"21","(+3)","데드 바이 데이라이트","https://trees.gamemeca.com/dead_by_daylight","Behaviour Digital Inc.","액션"
"22","(-10)","더 심즈 4","https://trees.gamemeca.com/The_Sims_4","Electronic Arts","시뮬레이션"
"23","(NEW)","V 라이징","","Stunlock Studios","오픈월드 서바이벌"
"24","(-5)","롱빈터","","Uuvana Studios","오픈월드 샌드박스"
"25","(+1)","어 댄스 오브 파이어 앤 아이스","","7th Beat Games","리듬"
"26","(-4)","오버프라임","","Netmarble F&C","MOBA"
"27","(-2)","포르자 호라이즌 5","","Xbox Game Studios","오픈 월드 레이싱"
"28","(NEW)","스나이퍼 엘리트 5","","Rebellion","저격 액션"
"29","(-2)","휴먼: 폴 플랫","https://trees.gamemeca.com/human_fall_flat","Curve Digital","퍼즐"
"30","(NEW)","포레이저","https://trees.gamemeca.com/frorager","Humble Bundle","어드벤처"
"31","(-)","테라리아","https://trees.gamemeca.com/terraria","Re-Logic","어드벤처"
"32","(-3)","철권 7","https://trees.gamemeca.com/tekken_7","BANDAI NAMCO Entertainment","격투"
"33","(-3)","유희왕 마스터 듀얼","https://trees.gamemeca.com/yugioh_master_duel","Konami Digital Entertainment","카드 전략"
"34","(+1)","그랜드 체이스","","KOG","RPG"
"35","(-1)","다잉 라이트 2: 스테이 휴먼","https://trees.gamemeca.com/dying_light_2_stay_human","Techland","액션"
"36","(-3)","문명6","https://trees.gamemeca.com/sid_meiers_civilization_vi","2K","턴제 전략"
"37","(-5)","삼국지14","","KOEI TECMO GAMES CO., LTD.","시뮬레이션"
"38","(+1)","호라이즌 제로 던 컴플리트 에디션","","PlayStation Mobile, Inc.","오픈월드 액션 RPG"
"39","(NEW)","레디오어낫","https://trees.gamemeca.com/ready_or_not","VOID Interactive","FPS"
"40","(-)","크로우즈","","썸에이지","FPS/TPS"
